ProvinceCode,ProvinceName,CityMunicipalityCode,CityMunicipalityName,BarangayCode,BarangayName
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800003,Baluan
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800004,Buayan
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800005,Bula
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800006,Conel
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800007,"Dadiangas East"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800009,Katangawan
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800011,Lagao
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800012,Labangal
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800015,Ligaya
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800016,Mabuhay
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800023,"San Isidro"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800024,"San Jose"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800026,Sinawal
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800027,Tambler
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800028,Tinagacan
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800029,Apopong
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800030,Siguel
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800031,"Upper Labay"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800032,Batomelong
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800033,Calumpang
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800034,"City Heights"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800035,"Dadiangas North"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800036,"Dadiangas South"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800037,"Dadiangas West"
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800038,Fatima
1230800000,"Province 1230800000",1230800000,"City of General Santos",1230800039,Olympog
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100001,"Barangay 1"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100002,"Barangay 2"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100003,"Barangay 3"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100004,"Barangay 4"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100005,"Barangay 5"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100006,"Barangay 6"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100007,"Barangay 7"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100008,"Barangay 8"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100009,"Barangay 9"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100010,"Barangay 10"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100011,"Barangay 11"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100012,"Barangay 12"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100013,"Barangay 13"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100014,"Barangay 14"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100015,"Barangay 15"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100016,"Barangay 16"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100017,"Barangay 17"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100018,"Barangay 18"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100019,"Barangay 19"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100020,"Barangay 20"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100021,"Barangay 21"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100022,"Barangay 22"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100023,"Barangay 23"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100024,"Barangay 24"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100025,"Barangay 25"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100026,"Barangay 26"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100027,"Barangay 27"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100028,"Barangay 28"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100029,"Barangay 29"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100030,"Barangay 30"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100031,"Barangay 31"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100032,"Barangay 32"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100033,"Barangay 33"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100034,"Barangay 34"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100035,"Barangay 35"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100036,"Barangay 36"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100037,"Barangay 37"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100038,"Barangay 38"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100039,"Barangay 39"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100040,"Barangay 40"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100041,"Barangay 41"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100042,"Barangay 42"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100043,"Barangay 43"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100044,"Barangay 44"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100045,"Barangay 45"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100046,"Barangay 46"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100047,"Barangay 47"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100048,"Barangay 48"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100049,"Barangay 49"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100050,"Barangay 50"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100051,"Barangay 51"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100052,"Barangay 52"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100053,"Barangay 53"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100054,"Barangay 54"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100055,"Barangay 55"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100056,"Barangay 56"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100057,"Barangay 57"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100058,"Barangay 58"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100059,"Barangay 59"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100060,"Barangay 60"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100061,"Barangay 61"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100062,"Barangay 62"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100063,"Barangay 63"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100064,"Barangay 64"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100065,"Barangay 65"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100066,"Barangay 66"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100067,"Barangay 67"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100068,"Barangay 68"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100069,"Barangay 69"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100070,"Barangay 70"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100071,"Barangay 71"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100072,"Barangay 72"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100073,"Barangay 73"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100074,"Barangay 74"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100075,"Barangay 75"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100076,"Barangay 76"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100077,"Barangay 77"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100078,"Barangay 78"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100079,"Barangay 79"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100080,"Barangay 80"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100081,"Barangay 81"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100082,"Barangay 82"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100083,"Barangay 83"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100084,"Barangay 84"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100085,"Barangay 85"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100086,"Barangay 86"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100087,"Barangay 87"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100088,"Barangay 88"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100089,"Barangay 89"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100090,"Barangay 90"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100091,"Barangay 91"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100092,"Barangay 92"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100093,"Barangay 93"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100094,"Barangay 94"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100095,"Barangay 95"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100096,"Barangay 96"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100097,"Barangay 97"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100098,"Barangay 98"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100099,"Barangay 99"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100100,"Barangay 100"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100101,"Barangay 101"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100102,"Barangay 102"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100103,"Barangay 103"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100104,"Barangay 104"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100105,"Barangay 105"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100106,"Barangay 106"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100107,"Barangay 107"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100108,"Barangay 108"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100109,"Barangay 109"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100110,"Barangay 110"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100111,"Barangay 111"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100112,"Barangay 112"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100113,"Barangay 113"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100114,"Barangay 114"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100115,"Barangay 115"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100116,"Barangay 116"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100117,"Barangay 117"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100118,"Barangay 118"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100119,"Barangay 119"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100120,"Barangay 120"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100121,"Barangay 121"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100122,"Barangay 122"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100123,"Barangay 123"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100124,"Barangay 124"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100125,"Barangay 125"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100126,"Barangay 126"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100127,"Barangay 127"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100128,"Barangay 128"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100129,"Barangay 129"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100130,"Barangay 130"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100131,"Barangay 131"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100132,"Barangay 132"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100133,"Barangay 133"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100134,"Barangay 134"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100135,"Barangay 135"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100136,"Barangay 136"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100137,"Barangay 137"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100138,"Barangay 138"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100139,"Barangay 139"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100140,"Barangay 140"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100141,"Barangay 141"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100142,"Barangay 142"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100143,"Barangay 143"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100144,"Barangay 144"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100145,"Barangay 145"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100146,"Barangay 146"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100147,"Barangay 147"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100148,"Barangay 148"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100149,"Barangay 149"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100150,"Barangay 150"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100151,"Barangay 151"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100152,"Barangay 152"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100153,"Barangay 153"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100154,"Barangay 154"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100155,"Barangay 155"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100156,"Barangay 156"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100157,"Barangay 157"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100158,"Barangay 158"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100159,"Barangay 159"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100160,"Barangay 160"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100161,"Barangay 161"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100162,"Barangay 162"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100163,"Barangay 163"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100164,"Barangay 164"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100165,"Barangay 165"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100166,"Barangay 166"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100167,"Barangay 167"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100168,"Barangay 168"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100169,"Barangay 169"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100170,"Barangay 170"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100171,"Barangay 171"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100172,"Barangay 172"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100173,"Barangay 173"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100174,"Barangay 174"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100175,"Barangay 175"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100176,"Barangay 176"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100177,"Barangay 177"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100178,"Barangay 178"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100179,"Barangay 179"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100180,"Barangay 180"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100181,"Barangay 181"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100182,"Barangay 182"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100183,"Barangay 183"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100184,"Barangay 184"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100185,"Barangay 185"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100186,"Barangay 186"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100187,"Barangay 187"
1380100000,"Province 1380100000",1380100000,"City of Caloocan",1380100188,"Barangay 188"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200001,"Almanza Uno"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200002,"Daniel Fajardo"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200003,"Elias Aldana"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200004,Ilaya
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200005,"Manuyo Uno"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200006,"Pamplona Uno"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200007,"Pulang Lupa Uno"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200008,"Talon Uno"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200009,Zapote
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200010,"Almanza Dos"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200011,"B. F. International Village"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200012,"Manuyo Dos"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200013,"Pamplona Dos"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200014,"Pamplona Tres"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200015,Pilar
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200016,"Pulang Lupa Dos"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200017,"Talon Dos"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200018,"Talon Tres"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200019,"Talon Kuatro"
1380200000,"Province 1380200000",1380200000,"City of Las Pi�as",1380200020,"Talon Singko"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300001,Bangkal
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300002,Bel-Air
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300003,Cembo
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300004,Comembo
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300005,Carmona
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300006,Dasmari�as
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300007,"East Rembo"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300008,"Forbes Park"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300009,"Guadalupe Nuevo"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300010,"Guadalupe Viejo"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300011,Kasilawan
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300012,"La Paz"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300013,Magallanes
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300014,Olympia
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300015,Palanan
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300016,Pembo
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300017,Pinagkaisahan
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300018,"Pio Del Pilar"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300019,Pitogo
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300020,Poblacion
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300021,"Post Proper Northside"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300022,"Post Proper Southside"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300023,"San Antonio"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300024,"San Isidro"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300025,"San Lorenzo"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300026,"Santa Cruz"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300027,Singkamas
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300028,"South Cembo"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300029,Tejeros
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300030,Urdaneta
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300031,Valenzuela
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300032,"West Rembo"
1380300000,"Province 1380300000",1380300000,"City of Makati",1380300033,Rizal
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400001,Acacia
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400002,Baritan
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400003,Bayan-bayanan
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400004,Catmon
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400005,Concepcion
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400006,Dampalit
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400007,Flores
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400008,"Hulong Duhat"
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400009,Ibaba
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400010,Longos
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400011,Maysilo
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400012,Muzon
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400013,Niugan
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400014,Panghulo
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400015,Potrero
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400016,"San Agustin"
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400017,Santolan
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400018,Ta�ong
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400019,Tinajeros
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400020,Tonsuya
1380400000,"Province 1380400000",1380400000,"City of Malabon",1380400021,Tugatog
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500001,"Addition Hills"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500002,"Bagong Silang"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500003,"Barangka Drive"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500004,"Barangka Ibaba"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500005,"Barangka Ilaya"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500006,"Barangka Itaas"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500007,Burol
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500008,"Buayang Bato"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500009,"Daang Bakal"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500010,"Hagdang Bato Itaas"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500011,"Hagdang Bato Libis"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500012,"Harapin Ang Bukas"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500013,"Highway Hills"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500014,Hulo
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500015,"Mabini-J. Rizal"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500016,Malamig
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500017,Mauway
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500018,Namayan
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500019,"New Za�iga"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500020,"Old Za�iga"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500021,Pag-asa
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500022,Plainview
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500023,"Pleasant Hills"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500024,Poblacion
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500025,"San Jose"
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500026,Vergara
1380500000,"Province 1380500000",1380500000,"City of Mandaluyong",1380500027,"Wack-wack Greenhills"
1380600000,"Province 1380600000",1380600000,"City of Manila",NULL,NULL
1380600000,"Province 1380600000",1380601000,"Tondo I/II",1380601001,"Barangay 1"
1380600000,"Province 1380600000",1380601000,"Tondo I/II",1380601002,"Barangay 2"
1380600000,"Province 1380600000",1380601000,"Tondo I/II",1380601003,"Barangay 3"
1380600000,"Province 1380600000",1380601000,"Tondo I/II",1380601004,"Barangay 4"
1380600000,"Province 1380600000",1380601000,"Tondo I/II",1380601005,"Barangay 5"
1380600000,"Province 1380600000",1380601000,"Tondo I/II",1380601006,"Barangay 6"
